"","Gene_ID","L1_B16","L1_B20","L1_M16","L1_M20","L14_B16","L14_B20","L14_M16","L14_M20","T23_B16","T23_B20","T23_M16","T23_M20","WT_B16","WT_B20","WT_M16","WT_M20"
"19458","AT3G20365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19459","AT3G20370",16.5674672124064,10.1918213703562,4.80203024226091,19.1014155183667,16.4332559661613,14.1788253875948,14.4036336597904,19.3835260529933,7.89460987436233,12.9878498623325,6.32620870316944,5.16256032760341,9.29383673408059,3.41872520740856,6.30390663589204,2.58465964698198
"19460","AT3G20380",0.63783733801589,0,0,0.304938659923765,1.11848824848738,0,0.326550840675677,0.61649230967264,0.310036486393953,0,0.782630401553603,1.5604662575873,0.36540437612746,1.08745926440838,0,0.255216611594892
"19461","AT3G20390",5409.54642658446,5161.80296350666,5303.1642095257,4636.14078284785,4956.89826662905,4835.25240377255,5022.13648601223,4812.84817540164,4551.75333059977,4963.59279324718,4306.69598282226,3725.51881760769,4917.18243303122,3794.53756192539,5131.56043715324,3611.06237733264
"19462","AT3G20395",1.59459334503973,0,0.34544941635616,0,0,0,0.326550840675677,0,0,0,0,0,0,0,0,0
"19463","AT3G20400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19464","AT3G20410",3281.20360218409,4476.3182058537,1237.23967731948,1417.60433098358,2349.9142764415,3887.0027608476,1271.69717181177,1500.45585530341,2475.4377494745,4712.01968957121,1390.64673698217,1766.80199811604,3045.57916494653,3560.38666589934,1269.0858280048,1486.9677734101
"19465","AT3G20420",220.230137676381,189.322862008587,235.285129419104,181.515414497736,196.137811102992,189.703820127193,223.960504968381,193.882015638177,286.273310897974,239.199619458315,284.211196249432,278.801337222676,242.374756337134,208.480047264877,264.031655359017,216.153110868073
"19466","AT3G20430",458.794421526628,554.943408806567,433.798650173265,508.079828588834,456.493045765694,515.830539909498,508.920288055137,532.941893182124,476.226303925526,499.960030996159,435.813574583352,470.271497326173,461.464204053509,443.220759915041,472.440032560601,457.307748936082
"19467","AT3G20440",160.120512511757,573.750935264079,344.424654371571,949.690616915201,389.848502989053,632.766218261629,340.041645244312,857.160231723377,254.030084630903,547.391617470238,210.96509079223,548.332520601306,277.801557016588,625.393068121053,263.236412922255,732.960673716123
"19468","AT3G20450",40.0649446262101,51.0927143710751,41.2146203006801,51.3762494269275,36.4259931693799,44.3830209288214,39.7907098898655,54.0851282360976,45.4125837219916,41.1178294027284,43.0873065753084,59.9537285163132,46.2567243649419,49.8630414961277,52.9402006505919,51.1895476534348
"19469","AT3G20460",8.77065583274987,4.14017659652682,4.9282357839054,1.91701128445845,3.85660627770187,0.746095019856813,7.51160612041809,5.14972873438735,2.37467633874716,0,7.53126711399537,3.26464654730136,3.36935784135678,0.250780442010362,5.2153020797582,1.8190098121973
"19470","AT3G20470",238.777610342541,319.954997502455,611.244948542189,432.013888629788,513.264135147859,255.477705132233,430.45642422403,257.519126971904,251.076374880378,101.790730657595,321.980931814035,109.864193853454,460.61102690595,81.5502788758623,571.11715619867,88.4863117394895
"19471","AT3G20475",21.5012197803646,25.6882964514261,23.1333838528717,27.1139840199294,28.2376748409055,35.561732854839,29.7189368561192,32.9699167153592,19.551367234622,24.6038899154405,28.963637709391,29.9492730696002,19.1137395772511,30.1405693508765,23.633465463606,31.4891368072049
